12787	3789
12788	1007
12788	1612
12791	2750
12792	1365
12792	1596
12793	1674
12793	1951
12794	1135
12794	2443
12797	3282
12800	3972
12802	1615
12803	1173
12803	3395
12808	2761
12808	2907
12809	3381
12812	1240
12815	1663
12815	3223
12815	3311
12817	1576
12821	2960
12824	2818
12825	3697
12829	2960
12832	2536
12834	1380
12834	2024
12834	3739
12835	2403
12835	3712
12836	2424
12838	2086
12839	3157
12840	2353
12844	3722
12845	3855
12846	2755
12846	3144
12847	1679
12851	1800
12851	2869
12851	3332
12852	1676
12853	2418
12854	1131
12857	3941
12860	1738
12860	3477
12861	3566
12862	1628
12863	3447
12864	3737
12865	3876
12867	1878
12868	2691
12869	1798
12870	1465
12871	2873
12871	3840
12873	2407
12876	3490
12880	3920
12881	1559
12883	1865
12883	2441
12885	1381
12889	1844
12889	3413
12890	2949
12892	3425
12896	1272
12897	2615
12898	1376
12898	2391
12899	2802
12901	2945
12902	1888
12904	1045
12904	2960
12907	1146
12907	1501
12907	2022
12907	2729
12909	1271
12909	3118
12912	2443
12912	3178
12913	3222
12914	1460
12915	3792
12916	3701
12917	2296
12917	3740
12918	3763
12921	2377
12922	3407
12923	1641
12923	1728
12925	3667
12926	1205
12927	2210
12928	1043
12928	2282
12930	1425
12932	3392
12935	3094
12937	2151
12937	3275
12938	3123
12939	2516
12941	1405
12944	1940
12944	2083
12944	3056
12945	3715
12948	1962
12949	1654
12949	1820
12949	3171
12952	2995
12953	1926
12953	2913
12954	1939
12954	2750
12954	3069
12955	2042
12957	3749
12958	3786
12959	1441
12961	3803
12962	1110
12965	3734
12966	3159
12967	2717
12968	1265
12968	1887
12968	3237
12969	2672
12970	3976
12972	1985
12974	1884
12975	2406
12977	1519
12977	2662
12979	1080
12980	1319
12980	3507
12982	1562
12982	2574
12982	3257
12983	3502
12985	1848
12987	2357
12988	2582
12990	1015
12991	2205
12991	2574
12991	3255
12994	3148
12995	3137
12995	3514
12996	1574
12996	1970
12998	1946
12998	2707
12999	3108
12999	3887
13001	1666
13002	2697
13003	1365
13004	1473
13005	1719
13006	2825
13009	2368
13011	2392
13015	2043
13015	3116
13015	3896
13018	3679
13019	1293
13020	2147
13022	1626
13023	2648
13024	2780
13025	2383
13026	3182
13033	1625
13034	1158
13036	1407
13040	1535
13042	1591
13042	3260
13043	2033
13045	1342
13046	1284
13047	3107
13047	3551
13049	1280
13050	2721
13051	1301
13051	1396
13051	3164
13052	3590
13053	2480
13055	1604
13055	2795
13059	2825
13061	3028
13062	1661
13062	3980
13063	2202
13063	3890
13064	1098
13064	3390
13065	1713
13066	1184
13067	3367
13068	1539
13070	2374
13071	1099
13071	3289
13072	2445
13072	2571
13073	3193
13075	2629
13079	3810
13080	3836
13084	2327
13084	2924
13084	3142
13086	1371
13086	2923
13087	1894
13088	3357
13089	2072
13090	2482
13091	3147
13091	3257
13092	2812
13093	1457
13093	2713
13093	2877
13093	3879
13094	3406
13097	3795
13099	3193
13099	3794
13100	2517
13101	3757
13102	3133
13103	2098
13103	3210
13104	2174
13105	2598
13105	3675
13107	1856
13107	3046
13108	1129
13109	1342
13109	3430
13112	1683
13112	1748
13112	3989
13114	3677
13117	1397
13117	3457
13117	3684
13119	3417
13120	1227
13120	1590
13121	3170
13123	1381
13124	3363
13125	1420
13126	2831
13126	3185
13129	3732
13130	1654
13131	2571
13137	2682
13139	3748
13142	1559
13143	3272
13144	1383
13144	2097
13144	3693
13145	2671
13149	1486
13149	2835
13149	3888
13150	2302
13152	1219
13153	1513
13153	3824
13155	1674
13156	1084
13157	2136
13157	3153
13157	3581
13159	2799
13160	1245
13161	1792
13161	3040
13162	3552
13163	2396
13163	2645
13163	2662
13163	2936
13165	2890
13167	3040
13168	1089
13168	3251
13170	2652
13172	1434
13172	1637
13174	1994
13177	2720
13177	3803
13178	3652
13179	2756
13184	1195
13185	1973
13185	2675
13189	1204
13189	3402
13191	3922
13192	2390
13192	3569
13193	3674
13193	3967
13194	2997
13196	3038
13196	3136
13197	1300
13197	2730
13197	3736
13198	3312
13199	3979
13200	2368
13201	3228
13204	3003
13205	1066
13205	3878
13207	2226
13215	1003
13219	2891
13219	3564
13220	2896
13221	1304
13222	2623
13222	2936
13223	1466
13224	1880
13225	1518
13225	3909
13226	1330
13226	1803
13228	3381
13229	3528
13230	3804
13232	1600
13233	2059
13233	2536
13234	1005
13234	1686
13234	3906
13235	2049
13236	2164
13237	1873
13238	2396
13238	2734
13239	3220
13240	3813
13241	1404
13241	1640
13242	1191
13242	1697
13242	3759
13244	1268
13244	1385
13244	2113
13246	2299
13247	2615
13249	1652
13250	3330
13251	1794
13257	2785
13259	3675
13262	1902
13262	2750
13262	3246
13264	1834
13264	2799
13268	1410
13268	3092
13272	2101
13272	3094
13275	1308
13276	2850
13277	2154
13279	1540
13280	1915
13281	1423
13282	2320
13282	3646
13283	1042
13286	1137
13286	1423
13286	2208
13286	3846
13287	3692
13288	1057
13289	3069
13291	1665
13291	2952
13293	1275
13294	1327
13294	1979
13296	3604
13297	1208
13297	3656
13301	1003
13304	2105
13306	2666
13307	2071
13310	1505
13310	2266
13311	2636
13312	2620
13312	3089
13312	3156
13313	2586
13315	1030
13315	1177
13315	1774
13315	3473
13316	1387
13318	1949
13319	1916
13319	2807
13320	2209
13322	2089
13323	3853
13324	1629
13325	3204
13327	2165
13327	2693
13328	3734
13329	1854
13330	1700
13332	3178
13333	3600
13334	1828
13334	2555
13334	3954
13336	1614
13338	2610
13339	1994
13344	3060
13346	2318
13347	2087
13347	2741
13350	1731
13350	3161
13350	3300
13351	2502
13353	2696
13355	2786
13355	3330
13356	3444
13357	1038
13357	2940
13361	2187
13362	2947
13362	3119
13362	3966
13363	1968
13363	3635
13364	3422
13368	1999
13368	2045
13368	3658
13369	1025
13369	1583
13370	1732
13370	2717
13371	1635
13372	3387
13373	3350
13374	1579
13374	1840
13375	3546
13377	3107
13377	3147
13378	2894
13380	1705
13380	2521
13382	1313
13383	1202
13383	2517
13386	2865
13386	3547
13387	1323
13387	2294
13387	3822
13388	1608
13390	1731
13390	2778
13392	2595
13392	3548
13394	2484
13395	1183
13396	2391
13400	3426
13400	3569
13401	3494
13402	1275
13402	1415
13403	3418
13404	1379
13404	2534
13405	1976
13405	3284
13407	3078
13407	3605
13410	3792
13411	3629
13412	1332
13415	3509
13416	2993
13418	3926
13419	3137
13419	3334
13422	3361
13423	1606
13425	2959
13426	1603
13427	1649
13427	2977
13428	2752
13429	2234
13429	2722
13430	1122
13430	2398
13431	2946
13433	3932
13434	1327
13436	1853
13438	1975
13438	3843
13439	2680
13441	1646
13442	3044
13443	1235
13443	3919
13444	1490
13445	2698
13446	2947
13446	3670
13447	3540
13447	3622
13451	2633
13453	1620
13453	3130
13454	1649
13457	2026
13457	3897
13458	3383
13459	2151
13462	2131
13462	3610
13464	2419
13464	3650
13464	3822
13465	1730
13467	2339
13468	1221
13468	3502
13471	1740
13471	3666
13471	3689
13473	3598
13475	2973
13476	3192
13478	1675
13479	1244
13479	1888
13479	2444
13479	3279
13481	3283
13482	1762
13482	2727
13483	3523
13486	1736
13487	2782
13490	2435
13491	3235
13495	3469
13499	1105
13503	2948
13503	3804
13505	3755
13506	2757
13507	2733
13509	1866
13509	3916
13510	2099
13510	3046
13514	2350
13516	3105
13517	3545
13518	2179
13520	1622
13520	2189
13520	2299
13520	3261
13521	1405
13521	1720
13521	1791
13523	2113
13523	2528
13524	2795
13524	3858
13526	3533
13527	1249
13527	2607
13528	1508
13529	3921
13532	1997
13533	2994
13533	3172
13533	3997
13534	3525
13535	3143
13536	3727
13536	3971
13537	2373
13538	3561
13539	3327
13541	2607
13541	2795
13541	3630
13542	2552
13543	3259
13544	1168
13544	2085
13545	3030
13546	1736
13546	2150
13546	2482
13546	3857
13547	1096
13549	2417
13549	3648
13552	3083
13557	3584
13559	2961
13565	1163
13565	2433
13568	1186
13570	1496
13570	1843
13571	2867
13572	2179
13572	3139
13574	2321
13575	1660
13576	3077
13576	3630
13578	1227
13578	1957
13579	1151
13580	2463
13580	3348
13581	2795
13582	1550
13587	1845
13588	1989
13588	2507
13589	1712
13590	1197
13590	1469
13590	2850
13590	3959
13591	1476
13591	2148
13592	1645
13592	3700
13594	2791
13594	3469
13596	3887
13600	3581
13601	1736
13601	3184
13601	3252
13602	1516
13605	1651
13605	1880
13606	1425
13607	2444
13609	2691
13610	2815
13612	1338
13613	2692
13614	3545
13617	1929
13618	1061
13618	2933
13619	1198
13620	1854
13622	1892
13623	2029
13623	3542
13624	1352
13629	2084
13631	2645
13632	1012
13635	1199
13635	2699
13636	1535
13636	2284
13639	2712
13642	1347
13643	3244
13644	2058
13645	2279
13645	3923
13646	3207
13648	3359
13649	1190
13649	2126
13650	3236
13652	1461
13653	1729
13654	3018
13655	1315
13655	1920
13658	1033
13658	2566
13660	1441
13662	1572
13662	3765
13663	2730
13663	2819
13664	3550
13666	2191
13668	1744
13672	1770
13672	2153
13680	1853
13681	2626
13681	3951
13682	1122
13682	3121
13683	2499
13685	1727
13685	2143
13686	2341
13687	2689
13688	2227
13690	2563
13690	2801
13691	1265
13691	3926
13692	3004
13692	3925
13693	1300
13693	1962
13694	1272
13694	1644
13694	2833
13698	3883
13699	2708
13701	3318
13703	2793
13704	2802
13705	1283
13705	1897
13705	3253
13706	2861
13706	2954
13707	2275
13708	1573
13708	1994
13708	2214
13708	2682
13708	3475
13709	2722
13710	1424
13710	1816
13710	1856
13713	1189
13714	2345
13714	3002
13715	2088
13715	2494
13716	2086
13716	2811
13717	1728
13719	1793
13721	1440
13722	3009
13723	2447
13724	3210
13725	1110
13728	2619
13729	2436
13732	3610
13733	1006
13733	2558
13736	3168
13737	3113
13738	1785
13739	3064
13740	2422
13741	3471
13741	3752
13743	1853
13744	2770
13744	2999
13745	1468
13746	1629
13746	2237
13747	1390
13747	3057
13748	2347
13751	3426
13752	2955
13752	3315
13752	3755
13753	3104
13755	2829
13757	2070
13757	3343
13759	1001
13759	1418
13759	3190
13759	3819
13761	1220
13761	2326
13763	1861
13764	1123
13766	2668
13767	2701
13769	1969
13769	2244
13771	1564
13771	2920
13771	3742
13771	3970
13772	1806
13772	2114
13773	1403
13773	2945
13774	1511
13774	2036
13776	3128
13782	3879
13783	2777
13784	1287
13784	3299
13785	2561
13791	1260
13791	1676
13794	2623
13794	3149
13794	3671
13794	3863
13795	3768
13796	2520
13797	1927
13797	2530
13797	3002
13798	3578
13798	3922
13800	3506
13802	1467
13803	2344
13806	2656
13809	3974
13811	2295
13815	3691
13817	1300
13819	2880
13820	3132
13821	2017
13827	3677
13832	1442
13833	2040
13839	2197
13839	2818
13842	3144
13843	1617
13843	2059
13843	2161
13843	2228
13843	2249
13845	3337
13846	2274
13851	1867
13858	2226
13858	3901
13859	2885
13860	3555
13860	3846
13861	3295
13862	3792
13864	1819
13864	3435
13867	3249
13868	1603
13869	1131
13870	2369
13873	2775
13874	2400
13875	1302
13875	2298
13876	2836
13877	3892
13879	2225
13880	2483
13881	3424
13882	2656
13883	1937
13884	3203
13888	1514
13888	2259
13889	2031
13893	3458
13900	3197
13901	2957
13905	1671
13905	3052
13905	3925
13907	2593
13908	1251
13909	1436
13909	1643
13912	1607
13912	1939
13912	2386
13917	1594
13917	3632
13917	3690
13918	2123
13919	1963
13920	2614
13925	2234
13925	3810
13926	1262
13926	2223
13927	3399
13928	1167
13929	1517
13929	2591
13932	2313
13933	1733
13934	3319
13935	2242
13936	1066
13937	3365
13937	3581
13940	1218
13940	3253
13940	3658
13941	1411
13941	3573
13942	2954
13946	1673
13946	3152
13949	2531
13950	2756
13951	1590
13952	3641
13952	3858
13956	1309
13956	3250
13956	3867
13959	2265
13960	2406
13963	2305
13963	3585
13964	3131
13965	2797
13966	3512
13969	2163
13969	2553
13971	3175
13972	1392
13973	2512
13975	1685
13976	3041
13978	1583
13979	2825
13979	3182
13980	3809
13981	1028
13983	1088
13985	2914
13985	3777
13986	1305
13986	3060
13992	3950
13994	1480
13995	2734
13997	3774
13999	2902
14000	2344
14001	3010
14001	3627
14002	3566
14004	2393
14005	3185
14006	1045
14006	2413
14008	3760
14011	3087
14011	3190
14012	1083
14012	1395
14013	1523
14013	1812
14013	2995
14013	3097
14013	3188
14014	2240
14015	2033
14015	2237
14015	2249
14015	2767
14018	2639
14018	3947
14019	2588
14021	1418
14021	2416
14022	1414
14023	3482
14024	1249
14024	3681
14025	1086
14026	1079
14027	1351
14027	2228
14030	2805
14030	2962
14032	2593
14037	2547
14038	2119
14039	2768
14040	2504
14041	1288
14042	1834
14043	1080
14043	1823
14045	1938
14045	3207
14046	1300
14046	2074
14047	3033
14050	1870
14051	2956
14052	3567
14053	2929
14054	3144
14058	1875
14060	2231
14062	2341
14063	1209
14064	2843
14064	3769
14066	1701
14066	2068
14066	3838
14067	1469
14067	3384
14068	2470
14069	1130
14069	2962
14070	2531
14070	2571
14070	3576
14077	2145
14077	3291
14078	3264
14079	1148
14080	2125
14082	1490
14082	3425
14083	3952
14085	3153
14086	3617
14089	2269
14089	2963
14091	3156
14092	3495
14092	3978
14093	2171
14093	2299
14095	1107
14095	1291
14096	1950
14096	3543
14097	1541
14098	3689
14099	1421
14099	3223
14104	1864
14106	1044
14106	1104
14106	2638
14106	3212
14106	3962
14107	1340
14107	2903
14108	2269
14111	1703
14112	1052
14114	3091
14115	1341
14117	2509
14119	2139
14121	1650
14123	3684
14124	1778
14126	2281
14128	3862
14130	2997
14131	2641
14134	3071
14134	3389
14135	1892
14136	3763
14136	3921
14139	1206
14140	1060
14140	2315
14140	3468
14142	3161
14146	3613
14146	3967
14147	2430
14147	3238
14152	1869
14152	2684
14153	3333
14154	3632
14155	3422
14156	2165
14158	2461
14160	2350
14161	2183
14162	2620
14163	1724
14163	2643
14164	3395
14167	2774
14169	2436
14170	1409
14173	2770
14174	1620
14174	2317
14175	2450
14176	2218
14177	1700
14178	1691
14178	1991
14178	2253
14179	3827
14180	1952
14181	1738
14181	1742
14181	2675
14182	2153
14183	1226
14183	1401
14183	3352
14183	3405
14184	1729
14184	3235
14185	3723
14186	1436
14187	3945
14188	1917
14189	3047
14191	2738
14191	3755
14192	1064
14192	2361
14193	3668
14197	1646
14197	3642
14199	1566
14200	3997
14202	3970
14203	2993
14203	3961
14204	1113
14204	2486
14205	2179
14206	3081
14208	2096
14209	2621
14209	3016
14210	1274
14211	1672
14212	1211
14212	2315
14214	3064
14215	1392
14215	2466
14216	3144
14220	1101
14220	1908
14220	2986
14222	1932
14222	3298
14223	3851
14224	2209
14224	2814
14228	2824
14228	3577
14229	2992
14230	1499
14232	1384
14232	1902
14236	3826
14237	3346
14239	2941
14242	3914
14245	3366
14247	1994
14247	2184
14247	2946
14249	1251
14249	3138
14250	3191
14255	3958
14257	2960
14257	3315
14259	1575
14259	3562
14260	2110
14260	2678
14262	1333
14262	3492
14263	2712
14265	1491
14268	2339
14268	3875
14270	2040
14274	1911
14277	2812
14278	1583
14278	2516
14281	1654
14282	3204
14282	3271
14282	3869
14287	1910
14289	2968
14290	3418
14293	2122
14293	2219
14293	2711
14294	1413
14295	3175
14295	3741
14296	1141
14300	2881
14301	1189
14301	3869
14301	3944
14302	1163
14303	2551
14304	3186
14306	1536
14308	3806
14309	1315
14310	3162
14311	1131
14311	1859
14311	3113
14312	2421
14314	2988
14314	3463
14315	2272
14317	2044
14318	2213
14319	2295
14321	1573
14325	3599
14329	2134
14330	3180
14331	1883
14333	2023
14334	3283
14336	2454
14343	1567
14345	2197
14346	3040
14349	1880
14350	3272
14350	3488
14352	2146
14353	2549
14354	3555
14354	3965
14355	2030
14355	2891
14356	2453
14356	2472
14362	3779
14364	1858
14365	2993
14366	2255
14366	3064
14368	1868
14368	2422
14369	1716
14369	3067
14369	3616
14370	2344
14371	3148
14373	2657
14373	2874
14373	3033
14373	3508
14375	1555
14375	2401
14378	1118
14380	2870
14381	1564
14382	1164
14382	2323
14386	1411
14386	3066
14387	1379
14388	1550
14388	2094
14388	2899
14389	2968
14394	2106
14397	1139
14397	2300
14399	1405
14402	2359
14403	1589
14403	2472
14406	1083
14407	1098
14409	2900
14412	2010
14416	3635
14420	1280
14420	1866
14422	1956
14422	2570
14424	1006
14424	1595
14426	1832
14427	1694
14427	3281
14429	3410
14433	3196
14434	2679
14434	3317
14434	3942
14437	2433
14437	2702
14438	3281
14440	2888
14440	3221
14440	3884
14441	1003
14448	1026
14448	2422
14450	2412
14451	1572
14451	2888
14454	3120
14455	2920
14455	3245
14455	3407
14456	2571
14459	1694
14459	2740
14459	3652
14460	1120
14460	1346
14460	2645
14460	2660
14462	1720
14462	3542
14463	2378
14464	2910
14465	1982
14465	2390
14466	1369
14466	1736
14467	2229
14471	1703
14471	2072
14472	2689
14473	2663
14473	3182
14474	1365
14474	1811
14474	1922
14474	3174
14476	1043
14477	1159
14477	1875
14478	2869
14480	1364
14482	2096
14483	3464
14483	3784
14484	1683
14485	1899
14486	1539
14486	2749
14488	1758
14488	3837
14489	3361
14490	1409
14495	1407
14495	2516
14496	1054
14498	1724
14500	2604
14501	1117
14501	2196
14504	1935
14506	1210
14508	1251
14512	2156
14512	3817
14513	1013
14513	3999
14515	2451
14518	3619
14520	1763
14521	2581
14523	1433
14524	3449
14524	3909
14526	3092
14529	3645
14530	2731
14532	3200
14532	3722
14533	1350
14533	3122
14533	3531
14536	2178
14539	2403
14541	1845
14545	2132
14549	2986
14549	3546
14549	3794
14552	3034
14553	1293
14553	1527
14553	1851
14555	2860
14556	1691
14557	1510
14560	3986
14562	1915
14562	3960
14565	3183
14567	2270
14567	3767
14568	1339
14568	3483
14570	2875
14571	3948
14573	3948
14577	1415
14577	1672
14578	1548
14579	1153
14580	3328
14581	3916
14582	2536
14582	2908
14582	3328
14584	2283
14585	2410
14588	2465
14592	2168
14592	3028
14595	1258
14595	2631
14596	2639
14597	1484
14597	3057
14598	2414
14599	3964
14602	3562
14602	3764
14603	1561
14604	2252
14604	2432
14604	3794
14606	3804
14607	2935
14608	1691
14609	1237
14610	2281
14610	3341
14611	1200
14611	2593
14612	3598
14613	1955
14614	3927
14616	1580
14616	2291
14617	1751
14617	2418
14617	2838
14621	2040
14624	1397
14625	2599
14626	1857
14627	1357
14628	1861
14629	1742
14631	1185
14635	3656
14636	2351
14636	3037
14636	3404
14637	3373
14639	1151
14639	3695
14640	3719
14641	1681
14644	2536
14647	1574
14647	1725
14647	2936
14650	3130
14651	1010
14654	1024
14656	1219
14656	1340
14656	3597
14657	2171
14657	3191
14658	1282
14658	1387
14658	3067
14660	3386
14663	1340
14663	3211
14663	3239
14666	3762
14668	3325
14669	1325
14669	3136
14674	1710
14674	3104
14678	1446
14678	2441
14679	2544
14681	2304
14682	1311
14682	1417
14684	2531
14686	1910
14686	3074
14686	3988
14687	3341
14688	3666
14689	1828
14689	3950
14692	1948
14695	2566
14698	2175
14703	1861
14704	2281
14706	1124
14706	1761
14710	1580
14715	1035
14715	3048
14715	3984
14717	3814
14718	1464
14718	2006
14720	1850
14720	3114
14722	3177
14723	1719
14723	3236
14723	3806
14724	1438
14724	3775
14725	2560
14726	2325
14726	2461
14726	3185
14728	2115
14728	2507
14729	2317
14730	1576
14730	2181
14731	2053
14735	2824
14735	3402
14736	2363
14736	2672
14739	2834
14742	3838
14744	2048
14745	3174
14746	1326
14746	3882
14747	1493
14748	3202
14749	2187
14752	1830
14755	2712
14758	1136
14758	3563
14760	2136
14760	3685
14760	3739
14761	3668
14762	2899
14762	3488
14765	3503
14766	1945
14767	2197
14771	2357
14772	1863
14772	3407
14776	3984
14781	1442
14782	2560
14783	2839
14784	1527
14785	1169
14785	1355
14786	1156
14787	2529
14788	3071
14791	2456
14792	1770
14793	2456
14794	1258
14794	2312
14795	2309
14795	3021
14798	3797
14799	3581
14800	1607
14801	1133
14802	1673
14802	1712
14803	2682
14805	2088
14806	1908
14807	1611
14808	3692
14810	3630
14813	1936
14814	2570
14817	1760
14818	2608
14818	2919
14819	1532
14819	2884
14820	3180
14820	3217
14822	1271
14822	2038
14822	2491
14822	2507
14824	2073
14827	1166
14828	2532
14828	3694
14831	1195
14831	2170
14831	2481
14832	1886
14834	3453
14834	3757
14835	3855
14836	2929
14840	3640
14841	1244
14841	3467
14843	2794
14844	3296
14846	1356
14846	2923
14849	1042
14849	3062
14850	1842
14850	3257
14852	2180
14852	3055
14854	1291
14855	1431
14855	2533
14858	3553
14860	3069
14861	1405
14861	2428
14861	3765
14862	1400
14862	1894
14862	2637
14862	3390
14863	1963
14863	2052
14863	2198
14867	1928
14867	2365
14867	2462
14870	3496
14870	3511
14870	3794
14872	2143
14873	2028
14874	3547
14879	3919
14884	3631
14885	1026
14885	1951
14885	2722
14886	3491
14887	3884
14889	2218
14890	2661
14891	3502
14893	1909
14894	3707
14896	2186
14896	2664
14897	3079
14901	2422
14901	3273
14902	2694
14902	3628
14903	2290
14904	1903
14906	3213
14908	2252
14911	2799
14912	3918
14918	3687
14919	1651
14920	1754
14923	2936
14924	1338
14925	3473
14928	3540
14929	1820
14929	1845
14930	1957
14930	2868
14933	2015
14934	1224
14936	3904
14938	1702
14939	2226
14943	2035
14946	2092
14946	2940
14948	2192
14948	3609
14950	1795
14952	2382
14952	3854
14954	1680
14954	2516
14955	1275
14955	3183
14956	2318
14959	2099
14960	1386
14961	3407
14961	3668
14962	3100
14963	1227
14964	3504
14965	2596
14966	3388
14968	2766
14968	3136
14969	1826
14970	1625
14971	2866
14972	3431
14975	2269
14976	2546
14976	3097
14977	1875
14977	3019
14981	3768
14983	1533
14986	3159
14989	3379
14992	3024
14992	3783
14994	2090
14994	2223
14994	2676
14994	3253
14995	3408
14997	3394
14998	2291
14998	3197
14999	3274
8000	1626
8000	3961
8001	1209
8002	3900
8004	1608
8005	1911
8005	3057
8005	3725
8006	1906
8007	2398
8008	1356
8008	1460
8010	1011
8012	3853
8014	1382
8014	1965
8014	2439
8015	1603
8017	3942
8018	1616
8019	1098
8019	1311
8020	3810
8021	1434
8023	3067
8024	1119
8025	2437
8025	2627
8027	1790
8027	2178
8028	1613
8031	1760
8031	2502
8035	2556
8035	3586
8036	3795
8039	1050
8041	1041
8041	2624
8041	3205
8042	1341
8042	2105
8042	2296
8044	1487
8045	2703
8045	3910
8047	3325
8049	1050
8050	1420
8051	1118
8052	1182
8052	2414
8053	1490
8054	2274
8055	2637
8056	1577
8057	1286
8061	1372
8061	3294
8062	1944
8062	2559
8064	2997
8064	3244
8066	3281
8067	1513
8067	2650
8067	3687
8070	2961
8072	1114
8072	1286
8073	2738
8073	2800
8074	3820
8076	2472
8076	3584
8076	3942
8077	3989
8079	3292
8080	2015
8083	2065
8084	1505
8086	2524
8088	2468
8088	3599
8090	2402
8091	1449
8093	3373
8096	3325
8097	3665
8098	1214
8100	3543
8101	3817
8103	3058
8104	1314
8104	2699
8105	2087
8105	2509
8105	3491
8105	3960
8106	3957
8107	1486
8110	1140
8111	3015
8111	3858
8112	3765
8113	3232
8114	1824
8115	2505
8116	2252
8116	3365
8117	1417
8117	2210
8120	1597
8121	1320
8121	1661
8121	2420
8122	1018
8122	3204
8123	1793
8123	3905
8125	2102
8125	2168
8125	2384
8127	1361
8128	1209
8128	2213
8128	3568
8130	1139
8130	3651
8130	3821
8131	3880
8135	3849
8136	3022
8139	2559
8139	3366
8141	2996
8141	3213
8143	2839
8144	1678
8145	2254
8145	3208
8146	2742
8147	3169
8148	3859
8149	3539
8152	2658
8153	1176
8153	3209
8154	2937
8155	2628
8156	2768
8157	2640
8157	3527
8159	1684
8160	2440
8161	2565
8162	1455
8162	2057
8163	1142
8163	1633
8164	1889
8164	3114
8165	1416
8166	2369
8166	3910
8169	1034
8169	3341
8170	1327
8171	1422
8174	1295
8174	1499
8174	3704
8175	2517
8176	1134
8176	1911
8176	2720
8179	2595
8180	1245
8180	1541
8180	1799
8180	1998
8180	3118
8181	2080
8182	2055
8183	3706
8184	3337
8185	3610
8189	1442
8189	3738
8191	3960
8194	2429
8194	2883
8197	2716
8197	3029
8200	1402
8200	1541
8200	1551
8200	3817
8203	3853
8204	1584
8205	1788
8208	3381
8208	3408
8208	3886
8209	2012
8209	2353
8210	2687
8212	1544
8212	3284
8213	3113
8213	3290
8214	3613
8215	3252
8215	3426
8219	1452
8221	1982
8221	1996
8221	2131
8223	1013
8223	2328
8224	3077
8225	3283
8227	3627
8228	1595
8228	3693
8230	2274
8231	3469
8233	1265
8233	1461
8236	1520
8236	3737
8240	2829
8241	3924
8243	2610
8244	2335
8246	3316
8246	3380
8249	1822
8250	3847
8251	1306
8251	2760
8252	2789
8253	2944
8253	3663
8254	1873
8259	2148
8262	3314
8263	1050
8263	2477
8265	1720
8268	1651
8268	2442
8269	1385
8271	1575
8273	3181
8275	1326
8275	2980
8275	3817
8276	1606
8276	1806
8279	3523
8280	1742
8283	2254
8284	1323
8285	2477
8285	3401
8287	2180
8287	2520
8288	3564
8290	1438
8290	2517
8292	1120
8294	1424
8294	1480
8294	2729
8296	1144
8296	1314
8296	3978
8298	3428
8299	2213
8301	1498
8303	2168
8308	1969
8309	1275
8310	3562
8311	1839
8312	2000
8312	2236
8313	3889
8316	2117
8316	3199
8318	2556
8318	2928
8318	3215
8319	2064
8321	2830
8322	2434
8322	3238
8324	2011
8327	3324
8327	3409
8327	3616
8328	1534
8329	3488
8330	1295
8330	1891
8331	3571
8333	1456
8336	2410
8337	1394
8337	2999
8340	2200
8340	3787
8342	1524
8343	1204
8343	3505
8343	3917
8344	1790
8344	3408
8345	1184
8346	1172
8346	2605
8350	3208
8351	1184
8352	3098
8353	3955
8355	1286
8356	3287
8357	1152
8357	3149
8360	1716
8360	2249
8360	3942
8361	2139
8361	2787
8363	3218
8366	1045
8368	3002
8372	1109
8374	1543
8376	2435
8376	2732
8377	2945
8378	2577
8379	2662
8386	2507
8386	2644
8389	2409
8392	2713
8392	3416
8393	2124
8394	3251
8394	3361
8395	1048
8398	2197
8398	3372
8399	1530
8399	1714
8400	1659
8400	2603
8400	3127
8401	3338
8402	1850
8403	1440
8403	1656
8403	3232
8405	1502
8410	2605
8411	2010
8411	2530
8411	3414
8412	1602
8414	2055
8415	2522
8415	3776
8416	1067
8416	2394
8417	2220
8417	2430
8419	3333
8422	3147
8422	3943
8423	2346
8425	1456
8426	2980
8428	2400
8430	1993
8430	2575
8431	2087
8434	2925
8435	1440
8435	3549
8436	2657
8436	2788
8440	2886
8440	3997
8441	2824
8444	3625
8446	1123
8446	2537
8447	2740
8448	1105
8449	1272
8449	3358
8451	2413
8451	3570
8455	2114
8455	3962
8457	2452
8457	2531
8459	3947
8460	2411
8462	2054
8463	2035
8465	1917
8466	2412
8466	3702
8469	2666
8472	1930
8472	2223
8474	1505
8474	2801
8474	3243
8475	3522
8477	3613
8479	2180
8481	3089
8483	3091
8486	2876
8488	1981
8489	2779
8490	2680
8493	3329
8496	1102
8496	1174
8497	1059
8497	1290
8497	1436
8500	2306
8500	2464
8500	3376
8501	1742
8501	2807
8503	3059
8504	1639
8507	2130
8507	2389
8512	3935
8514	1765
8518	2915
8520	1647
8520	2440
8521	2454
8522	1195
8523	2324
8523	3835
8524	1083
8524	2270
8528	2141
8530	2424
8531	1555
8531	1712
8532	1100
8533	1164
8533	3849
8534	1254
8535	2070
8539	1945
8539	3901
8540	2440
8544	2466
8545	1034
8546	1087
8547	2642
8547	3666
8551	3165
8552	1268
8552	1367
8554	3073
8555	3018
8556	2356
8557	2011
8558	3325
8559	3862
8560	1168
8562	1083
8563	3082
8564	1354
8564	2074
8564	2563
8565	3574
8566	1411
8566	2846
8567	3568
8568	2371
8569	1050
8570	3362
8571	3309
8571	3852
8573	1392
8577	1877
8578	3578
8578	3615
8579	3127
8581	1476
8585	3745
8586	3862
8588	2234
8588	2708
8589	1925
8590	1332
